OMRÅDE;MOHERK;MOOPRIND;MOSTAT;MODERSALDER;BARNKON;TID;INDHOLD 
000;4;5152;5152;39;D;2017;1
000;4;5152;5152;41;D;2017;1
000;4;5152;5754;25;D;2017;1
000;4;5152;5754;26;P;2017;1
000;4;5152;5754;32;P;2017;1
000;4;5152;5757;20;D;2017;1
000;4;5152;5757;30;P;2017;1
000;4;5152;5757;35;D;2017;1
000;4;5152;5758;31;P;2017;1
000;4;5152;5759;25;D;2017;1
000;4;5152;5761;28;P;2017;1
000;4;5152;5761;30;D;2017;1
000;4;5152;5761;37;P;2017;2
000;4;5153;5153;31;D;2017;1
000;4;5153;5153;36;D;2017;2
000;4;5154;5100;28;P;2017;1
000;4;5154;5100;29;P;2017;3
000;4;5154;5100;30;D;2017;1
000;4;5154;5100;30;P;2017;1
000;4;5154;5100;31;P;2017;3
000;4;5154;5100;32;P;2017;2
000;4;5154;5100;33;D;2017;4
000;4;5154;5100;33;P;2017;2
000;4;5154;5100;34;D;2017;1
000;4;5154;5100;34;P;2017;2
000;4;5154;5100;35;D;2017;4
000;4;5154;5100;35;P;2017;1
000;4;5154;5100;36;D;2017;2
000;4;5154;5100;37;P;2017;2
000;4;5154;5100;38;P;2017;1
000;4;5154;5100;39;P;2017;1
000;4;5154;5100;40;P;2017;1
000;4;5154;5100;43;D;2017;1
000;4;5154;5105;26;P;2017;1
000;4;5154;5110;31;D;2017;1
000;4;5154;5120;31;D;2017;1
000;4;5154;5120;31;P;2017;1
000;4;5154;5126;34;D;2017;1
000;4;5154;5140;34;P;2017;1
000;4;5154;5154;16;D;2017;1
000;4;5154;5154;18;P;2017;3
000;4;5154;5154;20;D;2017;3
000;4;5154;5154;20;P;2017;3
000;4;5154;5154;21;D;2017;5
000;4;5154;5154;21;P;2017;2
000;4;5154;5154;22;D;2017;8
000;4;5154;5154;22;P;2017;6
000;4;5154;5154;23;D;2017;4
000;4;5154;5154;23;P;2017;9
000;4;5154;5154;24;D;2017;14
000;4;5154;5154;24;P;2017;7
000;4;5154;5154;25;D;2017;13
000;4;5154;5154;25;P;2017;17
000;4;5154;5154;26;D;2017;19
000;4;5154;5154;26;P;2017;12
000;4;5154;5154;27;D;2017;23
000;4;5154;5154;27;P;2017;18
000;4;5154;5154;28;D;2017;28
000;4;5154;5154;28;P;2017;24
000;4;5154;5154;29;D;2017;29
000;4;5154;5154;29;P;2017;27
000;4;5154;5154;30;D;2017;42
000;4;5154;5154;30;P;2017;28
000;4;5154;5154;31;D;2017;30
000;4;5154;5154;31;P;2017;20
000;4;5154;5154;32;D;2017;27
000;4;5154;5154;32;P;2017;20
000;4;5154;5154;33;D;2017;31
000;4;5154;5154;33;P;2017;23
000;4;5154;5154;34;D;2017;27
000;4;5154;5154;34;P;2017;20
000;4;5154;5154;35;D;2017;17
000;4;5154;5154;35;P;2017;17
000;4;5154;5154;36;D;2017;17
000;4;5154;5154;36;P;2017;13
000;4;5154;5154;37;D;2017;10
000;4;5154;5154;37;P;2017;8
000;4;5154;5154;38;D;2017;7
000;4;5154;5154;38;P;2017;7
000;4;5154;5154;39;D;2017;4
000;4;5154;5154;39;P;2017;4
000;4;5154;5154;40;D;2017;1
000;4;5154;5154;40;P;2017;5
000;4;5154;5154;41;D;2017;3
000;4;5154;5154;42;D;2017;3
000;4;5154;5154;42;P;2017;2
000;4;5154;5154;44;D;2017;2
000;4;5154;5154;45;D;2017;1
000;4;5154;5180;25;P;2017;1
000;4;5154;5180;31;D;2017;2
000;4;5154;5180;32;D;2017;1
000;4;5156;5156;27;P;2017;1
000;4;5156;5156;28;P;2017;1
000;4;5156;5156;29;D;2017;2
000;4;5156;5156;29;P;2017;1
000;4;5156;5156;30;D;2017;1
000;4;5156;5156;30;P;2017;2
000;4;5156;5156;31;D;2017;1
000;4;5156;5156;32;D;2017;1
000;4;5156;5156;32;P;2017;2
000;4;5156;5156;33;D;2017;3
000;4;5156;5156;33;P;2017;1
000;4;5156;5156;34;D;2017;2
000;4;5156;5156;34;P;2017;1
000;4;5156;5156;35;P;2017;2
000;4;5156;5156;36;D;2017;2
000;4;5156;5156;36;P;2017;2
000;4;5156;5156;37;D;2017;1
000;4;5156;5156;37;P;2017;1
000;4;5156;5156;38;D;2017;1
000;4;5156;5156;38;P;2017;1
000;4;5156;5156;40;D;2017;1
000;4;5156;5156;40;P;2017;1
000;4;5156;5156;41;P;2017;1
000;4;5158;5100;27;P;2017;1
000;4;5158;5100;28;P;2017;1
000;4;5158;5100;29;D;2017;1
000;4;5158;5100;30;P;2017;1
000;4;5158;5100;31;D;2017;2
000;4;5158;5100;32;P;2017;2
000;4;5158;5100;34;D;2017;2
000;4;5158;5100;36;D;2017;1
000;4;5158;5100;39;D;2017;1
000;4;5158;5100;40;D;2017;1
000;4;5158;5100;42;D;2017;1
000;4;5158;5100;43;D;2017;1
000;4;5158;5110;28;P;2017;1
000;4;5158;5120;33;D;2017;1
000;4;5158;5158;17;D;2017;1
000;4;5158;5158;18;D;2017;2
000;4;5158;5158;19;D;2017;4
000;4;5158;5158;19;P;2017;3
000;4;5158;5158;20;D;2017;5
000;4;5158;5158;21;D;2017;5
000;4;5158;5158;21;P;2017;8
000;4;5158;5158;22;D;2017;7
000;4;5158;5158;22;P;2017;5
000;4;5158;5158;23;D;2017;7
000;4;5158;5158;23;P;2017;6
000;4;5158;5158;24;D;2017;15
000;4;5158;5158;24;P;2017;9
000;4;5158;5158;25;D;2017;12
000;4;5158;5158;25;P;2017;18
000;4;5158;5158;26;D;2017;30
000;4;5158;5158;26;P;2017;13
000;4;5158;5158;27;D;2017;30
000;4;5158;5158;27;P;2017;20
000;4;5158;5158;28;D;2017;31
000;4;5158;5158;28;P;2017;35
000;4;5158;5158;29;D;2017;33
000;4;5158;5158;29;P;2017;28
000;4;5158;5158;30;D;2017;40
000;4;5158;5158;30;P;2017;27
000;4;5158;5158;31;D;2017;30
000;4;5158;5158;31;P;2017;23
000;4;5158;5158;32;D;2017;20
000;4;5158;5158;32;P;2017;23
000;4;5158;5158;33;D;2017;19
000;4;5158;5158;33;P;2017;14
000;4;5158;5158;34;D;2017;20
000;4;5158;5158;34;P;2017;10
000;4;5158;5158;35;D;2017;18
000;4;5158;5158;35;P;2017;7
000;4;5158;5158;36;D;2017;7
000;4;5158;5158;36;P;2017;10
000;4;5158;5158;37;D;2017;10
000;4;5158;5158;37;P;2017;5
000;4;5158;5158;38;D;2017;1
000;4;5158;5158;38;P;2017;8
000;4;5158;5158;39;D;2017;1
000;4;5158;5158;39;P;2017;4
000;4;5158;5158;40;D;2017;2
000;4;5158;5158;40;P;2017;3
000;4;5158;5158;41;D;2017;4
000;4;5158;5158;42;D;2017;1
000;4;5158;5158;42;P;2017;1
000;4;5158;5158;43;P;2017;2
000;4;5158;5158;46;P;2017;1
000;4;5158;5174;26;D;2017;1
000;4;5158;5174;27;D;2017;1
000;4;5158;5174;27;P;2017;1
000;4;5158;5174;33;D;2017;1
000;4;5158;5174;36;D;2017;1
000;4;5158;5174;37;P;2017;1
000;4;5158;5174;38;P;2017;1
000;4;5158;5180;38;D;2017;1
000;4;5158;5757;22;P;2017;1
000;4;5160;5100;30;P;2017;1
000;4;5160;5104;38;P;2017;1
000;4;5160;5150;42;D;2017;1
000;4;5160;5160;25;D;2017;1
000;4;5160;5160;26;D;2017;1
000;4;5160;5160;30;D;2017;1
000;4;5160;5160;31;D;2017;1
000;4;5160;5160;32;P;2017;1
000;4;5160;5160;33;P;2017;1
000;4;5160;5160;34;D;2017;1
000;4;5160;5160;35;P;2017;1
000;4;5160;5160;37;D;2017;1
000;4;5160;5390;35;D;2017;1
000;4;5162;5100;32;D;2017;2
000;4;5162;5100;41;P;2017;1
000;4;5162;5162;39;D;2017;1
000;4;5162;5700;28;P;2017;1
000;4;5162;5700;29;P;2017;1
000;4;5162;5700;30;P;2017;1
000;4;5162;5700;32;D;2017;1
000;4;5162;5700;35;D;2017;1
000;4;5162;5700;38;D;2017;1
000;4;5162;5704;27;D;2017;1
000;4;5164;5150;31;D;2017;1
000;4;5164;5150;41;P;2017;1
000;4;5164;5164;28;D;2017;2
000;4;5164;5164;28;P;2017;1
000;4;5164;5164;29;D;2017;2
000;4;5164;5164;29;P;2017;2
000;4;5164;5164;30;D;2017;2
000;4;5164;5164;30;P;2017;1
000;4;5164;5164;31;D;2017;3
000;4;5164;5164;31;P;2017;2
000;4;5164;5164;32;D;2017;3
000;4;5164;5164;32;P;2017;2
000;4;5164;5164;33;D;2017;5
000;4;5164;5164;33;P;2017;5
000;4;5164;5164;34;D;2017;6
000;4;5164;5164;35;D;2017;6
000;4;5164;5164;35;P;2017;3
000;4;5164;5164;36;D;2017;1
000;4;5164;5164;36;P;2017;1
000;4;5164;5164;37;D;2017;3
000;4;5164;5164;37;P;2017;2
000;4;5164;5164;38;D;2017;2
000;4;5164;5164;38;P;2017;5
000;4;5164;5164;39;D;2017;4
000;4;5164;5164;39;P;2017;4
000;4;5164;5164;40;D;2017;2
000;4;5164;5164;40;P;2017;1
000;4;5164;5164;41;D;2017;2
000;4;5164;5164;41;P;2017;1
000;4;5164;5182;31;P;2017;1
000;4;5170;5100;25;D;2017;1
000;4;5170;5100;31;D;2017;2
000;4;5170;5100;33;D;2017;2
000;4;5170;5100;33;P;2017;1
000;4;5170;5103;50;P;2017;1
000;4;5170;5105;27;D;2017;1
000;4;5170;5142;32;P;2017;1
000;4;5170;5142;40;P;2017;1
000;4;5170;5170;18;P;2017;1
000;4;5170;5170;21;P;2017;1
000;4;5170;5170;23;D;2017;1
000;4;5170;5170;25;D;2017;1
000;4;5170;5170;25;P;2017;1
000;4;5170;5170;26;D;2017;2
000;4;5170;5170;26;P;2017;4
000;4;5170;5170;27;D;2017;3
000;4;5170;5170;27;P;2017;1
000;4;5170;5170;28;D;2017;3
000;4;5170;5170;28;P;2017;1
000;4;5170;5170;29;D;2017;2
000;4;5170;5170;29;P;2017;2
000;4;5170;5170;30;P;2017;6
000;4;5170;5170;31;D;2017;2
000;4;5170;5170;31;P;2017;2
000;4;5170;5170;32;D;2017;6
000;4;5170;5170;32;P;2017;2
000;4;5170;5170;33;D;2017;3
000;4;5170;5170;33;P;2017;4
000;4;5170;5170;34;D;2017;5
000;4;5170;5170;34;P;2017;4
000;4;5170;5170;35;D;2017;4
000;4;5170;5170;35;P;2017;7
000;4;5170;5170;36;D;2017;4
000;4;5170;5170;36;P;2017;3
000;4;5170;5170;37;D;2017;3
000;4;5170;5170;37;P;2017;1
000;4;5170;5170;38;D;2017;1
000;4;5170;5170;38;P;2017;2
000;4;5170;5170;39;D;2017;2
000;4;5170;5170;39;P;2017;3
000;4;5170;5170;40;D;2017;2
000;4;5170;5170;40;P;2017;3
000;4;5170;5170;41;D;2017;1
000;4;5170;5170;41;P;2017;1
000;4;5170;5170;42;D;2017;1
000;4;5170;5170;43;D;2017;1
000;4;5170;5170;44;D;2017;1
000;4;5170;5170;45;D;2017;2
000;4;5170;5170;47;P;2017;1
000;4;5172;5100;23;P;2017;1
000;4;5172;5100;25;D;2017;1
000;4;5172;5100;25;P;2017;1
000;4;5172;5100;26;D;2017;3
000;4;5172;5100;26;P;2017;4
000;4;5172;5100;27;D;2017;4
000;4;5328;5328;26;D;2007;1
000;4;5404;5404;34;P;2007;3
000;4;5180;5100;22;P;2007;1
000;4;5404;5404;28;D;2007;1
000;4;5758;5758;22;P;2007;2
000;4;5158;5158;32;D;2007;3
000;4;5158;5158;22;D;2007;3
000;3;5152;5100;34;D;2007;3
000;4;5180;5100;29;D;2007;2
000;4;5502;5502;35;P;2007;3
000;4;5306;5306;30;D;2007;4
000;4;5502;5170;28;D;2007;2
000;4;5120;5100;40;P;2007;1
000;4;5104;5104;30;D;2007;3
000;4;5262;5262;34;P;2007;2
000;4;5611;5611;31;P;2007;3
000;4;5700;5700;28;D;2007;7
000;3;5172;5100;27;P;2007;20
000;4;5456;5100;20;P;2007;4
000;5;5100;5100;44;D;2007;34
000;4;5255;5100;22;D;2007;2
000;4;5390;5390;27;D;2007;1
000;4;5468;5100;32;D;2007;11
000;4;5153;5153;34;P;2007;1
000;3;5110;5110;34;D;2007;1
000;3;5180;5100;32;D;2007;1
000;4;5164;5164;33;D;2007;3
000;4;5105;5105;42;P;2007;1
000;5;5100;5120;31;P;2007;3
000;4;5120;5120;28;D;2007;8
000;4;5244;5244;40;P;2007;3
000;3;5172;5172;20;D;2007;7
000;4;5172;5172;36;P;2007;8
000;4;5314;5314;26;D;2007;1
000;4;5266;5100;30;D;2007;1
000;4;5468;5100;28;D;2007;6
000;4;5130;5130;35;P;2007;2
000;4;5105;5105;31;P;2007;7
000;4;5105;5105;23;D;2007;8
000;4;5716;5180;29;D;2007;1
000;4;5472;5472;26;P;2007;9
000;4;5289;5289;35;D;2007;11
000;4;5304;5304;22;P;2007;1
000;4;5172;5100;26;P;2007;10
000;4;5289;5289;20;P;2007;4
000;4;5438;5438;29;P;2007;3
000;4;5436;5100;23;D;2007;1
000;3;5152;5100;32;D;2007;4
000;4;5492;5492;26;P;2007;14
000;4;5404;5100;31;D;2007;2
000;4;5402;5402;32;P;2007;1
000;4;5432;5432;31;D;2007;1
000;4;5456;5456;38;D;2007;1
000;4;5700;5314;28;D;2007;1
000;4;5110;5110;26;P;2007;8
000;4;5390;5390;31;P;2007;1
000;4;5164;5164;37;P;2007;2
000;3;5611;5100;31;D;2007;1
000;3;5172;5100;31;D;2007;7
000;4;5110;5110;33;D;2007;12
000;3;5172;5100;34;P;2007;2
000;4;5180;5180;33;D;2007;8
000;4;5130;5105;34;D;2007;1
000;4;5704;5704;23;D;2007;2
000;4;5105;5105;39;D;2007;3
000;4;5318;5100;31;D;2007;1
000;4;5156;5156;29;D;2007;1
000;4;5609;5609;40;D;2007;1
000;4;5130;5130;27;P;2007;2
000;4;5289;5289;27;D;2007;9
000;4;5105;5105;32;P;2007;3
000;5;5100;5170;32;D;2007;2
000;4;5164;5164;34;D;2007;2
000;4;5289;5289;28;D;2007;10
000;3;5244;5100;27;P;2007;3
000;4;5474;5474;30;P;2007;4
000;4;5472;5472;25;D;2007;5
000;4;5154;5154;35;D;2007;5
000;4;5456;5100;35;D;2007;3
000;4;5472;5472;31;P;2007;7
000;4;5436;5436;39;D;2007;3
000;4;5172;5180;27;P;2007;1
000;4;5244;5100;27;D;2007;2
000;4;5316;5316;41;D;2007;1
000;4;5486;5100;26;P;2007;1
000;4;5436;5436;33;P;2007;16
000;4;5289;5100;34;D;2007;7
000;4;5704;5704;30;D;2007;6
000;4;5456;5100;41;D;2007;1
000;4;5472;5100;28;P;2007;2
000;4;5486;5103;20;D;2007;1
000;4;5222;5222;26;P;2007;1
000;4;5244;5244;26;P;2007;5
000;4;5180;5180;27;D;2007;4
000;4;5712;5712;38;P;2007;1
000;4;5289;5100;32;D;2007;3
000;4;5289;5289;40;P;2007;3
000;4;5172;5100;38;P;2007;1
000;4;5172;5172;41;D;2007;3
000;4;5120;5120;37;D;2007;5
000;4;5158;5158;38;P;2007;1
000;4;5262;5100;30;P;2007;1
000;4;5172;5100;33;D;2007;10
000;4;5700;5700;34;D;2007;5
000;4;5150;5150;36;P;2007;2
000;5;5100;5100;48;D;2007;6
000;4;5448;5448;37;D;2007;3
000;4;5172;5100;39;D;2007;6
000;4;5778;5778;28;P;2007;2
000;4;5158;5158;21;P;2007;2
000;4;5272;5272;35;P;2007;1
000;4;5448;5448;33;D;2007;3
000;4;5105;5105;28;P;2007;10
000;4;5776;5776;29;D;2007;2
000;4;5456;5100;24;D;2007;5
000;4;5172;5100;28;D;2007;7
000;4;5130;5130;37;P;2007;1
000;4;5468;5468;31;D;2007;2
000;4;5434;5502;27;D;2007;1
000;4;5228;5228;33;P;2007;2
000;3;5152;5152;21;P;2007;1
000;4;5289;5100;29;P;2007;3
000;4;5704;5704;31;D;2007;2
000;3;5172;5100;23;P;2007;7
000;4;5244;5244;20;D;2007;1
000;4;5754;5100;31;P;2007;5
000;3;5104;5100;28;D;2007;1
000;4;5120;5120;33;P;2007;6
000;4;5472;5170;26;P;2007;1
000;3;5474;5100;29;P;2007;1
000;4;5448;5448;36;D;2007;4
000;4;5756;5756;33;P;2007;2
000;4;5244;5100;28;D;2007;1
000;3;5202;5100;26;P;2007;1
000;4;5704;5704;37;P;2007;2
000;3;5244;5100;29;D;2007;3
000;3;5756;5100;35;P;2007;1
000;3;5272;5100;25;D;2007;1
000;4;5436;5436;28;P;2007;11
000;4;5258;5258;32;P;2007;1
000;4;5452;5446;23;D;2007;1
000;4;5289;5100;26;D;2007;1
000;4;5289;5100;41;P;2007;3
000;4;5180;5180;27;P;2007;3
000;4;5152;5152;29;P;2007;4
000;4;5482;5482;34;D;2007;1
000;4;5105;5105;35;D;2007;5
000;4;5326;5326;39;D;2007;1
000;3;5446;5100;36;D;2007;1
000;4;5202;5202;24;D;2007;1
000;4;5130;5130;27;D;2007;1
000;4;5436;5100;38;D;2007;3
000;4;5700;5700;27;D;2007;1
000;4;5474;5474;41;P;2007;1
000;4;5172;5172;32;P;2007;14
000;4;5104;5104;36;D;2007;2
000;4;5246;5100;22;D;2007;1
000;3;5172;5100;24;D;2007;12
000;4;5474;5474;25;P;2007;3
000;4;5174;5174;26;D;2007;1
000;4;5103;5100;23;P;2007;1
000;3;5316;5100;30;D;2007;1
000;4;5448;5448;31;P;2007;3
000;4;5128;5128;28;D;2007;1
000;4;5266;5266;32;D;2007;1
000;4;5502;5502;35;D;2007;1
000;4;5472;5170;31;P;2007;1
000;4;5754;5754;27;D;2007;6
000;3;5244;5100;33;P;2007;2
000;4;5390;5390;40;D;2007;1
000;4;5120;5120;42;P;2007;1
000;4;5306;5306;23;P;2007;1
000;4;5424;5424;33;D;2007;1
000;3;5244;5100;24;P;2007;1
000;5;5100;5180;32;P;2007;1
000;4;5154;5154;27;D;2007;4
000;4;5609;5609;26;P;2007;2
000;3;5172;5100;21;D;2007;5
000;4;5120;5120;36;P;2007;5
000;4;5289;5100;46;P;2007;2
000;4;5502;5100;33;P;2007;1
000;4;5105;5105;39;P;2007;2
000;4;5244;5100;42;D;2007;1
000;4;5700;5100;39;D;2007;1
000;4;5472;5100;29;D;2007;5
000;4;5202;5130;36;D;2007;1
000;4;5160;5160;37;D;2007;3
000;4;5154;5154;19;P;2007;1
000;4;5458;5458;39;D;2007;1
000;4;5444;5444;33;D;2007;1
000;4;5302;5100;36;D;2007;1
000;5;5100;5170;39;D;2007;1
000;4;5160;5160;34;D;2007;1
000;3;5756;5100;26;P;2007;1
000;4;5160;5100;35;D;2007;1
000;4;5120;5100;30;P;2007;2
000;4;5436;5100;44;P;2007;2
000;4;5472;5170;24;P;2007;1
000;4;5282;5282;28;D;2007;2
000;4;5438;5438;38;P;2007;1
000;4;5172;5100;22;P;2007;4
000;4;5110;5110;27;P;2007;5
000;4;5222;5100;36;P;2007;1
000;4;5438;5100;32;D;2007;2
000;4;5110;5110;22;D;2007;1
000;4;5324;5100;31;D;2007;1
000;4;5268;5268;21;D;2007;1
000;3;5154;5100;30;D;2007;1
000;4;5152;5152;30;P;2007;3
000;3;5152;5100;26;D;2007;1
000;4;5228;5228;28;D;2007;2
000;3;5432;5100;27;P;2007;1
000;4;5246;5246;31;D;2007;2
000;4;5246;5246;31;P;2007;2
000;3;5444;5444;33;P;2007;1
000;3;5472;5170;23;D;2007;2
000;4;5390;5390;36;D;2007;2
000;4;5390;5390;31;D;2007;3
000;4;5234;5234;32;P;2007;1
000;4;5474;5100;27;D;2007;1
000;4;5156;5156;24;P;2007;2
000;4;5404;5404;24;D;2007;2
000;4;5432;5100;33;D;2007;1
000;4;5272;5100;32;D;2007;1
000;4;5438;5100;40;D;2007;1
000;3;5172;5100;28;D;2007;12
000;4;5404;5100;35;D;2007;2
000;3;5172;5172;22;D;2007;2
000;4;5456;5456;22;P;2007;3
000;4;5468;5468;26;P;2007;4
000;3;5172;5100;32;D;2007;5
000;3;5180;5100;27;D;2007;1
000;4;5244;5100;30;P;2007;2
000;4;5154;5154;28;D;2007;2
000;4;5154;5180;40;D;2007;1
000;4;5105;5105;32;D;2007;3
000;4;5436;5100;36;D;2007;4
000;4;5160;5160;34;P;2007;1
000;4;5700;5700;22;D;2007;1
000;4;5170;5170;36;P;2007;2
000;4;5162;5154;28;D;2007;1
000;4;5128;5128;31;D;2007;1
000;4;5404;5100;29;P;2007;1
000;3;5140;5100;39;D;2007;1
000;3;5170;5100;34;D;2007;1
000;4;5706;5706;32;D;2007;3
000;4;5418;5418;31;P;2007;4
000;3;5468;5100;21;P;2007;2
000;4;5228;5228;33;D;2007;1
000;4;5154;5100;26;P;2007;4
000;4;5289;5289;41;P;2007;8
000;4;5316;5100;38;P;2007;1
000;4;5754;5100;33;D;2007;3
000;4;5418;5100;31;P;2007;6
000;4;5486;5436;38;D;2007;1
000;4;5404;5404;18;D;2007;1
000;4;5492;5492;27;P;2007;5
000;4;5287;5100;26;P;2007;1
000;4;5418;5100;27;P;2007;4
000;4;5289;5289;39;P;2007;4
000;5;5100;5120;29;P;2007;1
000;5;5100;5182;33;D;2007;1
000;4;5174;5174;37;P;2007;1
000;4;5436;5100;19;D;2007;2
000;4;5418;5100;33;D;2007;2
000;4;5418;5100;26;D;2007;3
000;3;5170;5170;24;P;2007;1
000;4;5607;5607;28;P;2007;3
000;4;5438;5100;28;P;2007;2
000;4;5258;5258;33;P;2007;1
000;4;5244;5244;30;D;2007;1
000;4;5456;5103;28;D;2007;2
000;5;5100;5120;28;D;2007;2
000;4;5234;5234;31;P;2007;2
000;4;5228;5228;20;P;2007;1
000;4;5392;5392;28;D;2007;1
000;4;5354;5354;35;D;2007;1
000;3;5180;5100;31;D;2007;1
000;4;5482;5100;38;P;2007;1
000;4;5234;5100;36;P;2007;1
000;4;5758;5758;33;D;2007;1
000;3;5152;5100;36;D;2007;1
000;4;5704;5100;33;P;2007;2
000;4;5266;5266;29;D;2007;1
000;4;5170;5170;32;P;2007;3
000;4;5442;5100;27;P;2007;1
000;4;5374;5311;34;D;2007;1
000;4;5154;5154;42;D;2007;2
000;4;5180;5180;41;P;2007;2
000;5;5100;5456;30;D;2007;1
000;4;5754;5100;23;D;2007;3
000;4;5754;5100;32;D;2007;3
000;4;5448;5448;35;D;2007;1
000;4;5262;5262;37;P;2007;1
000;4;5704;5704;27;D;2007;3
000;4;5436;5100;32;D;2007;2
000;4;5266;5100;26;D;2007;1
000;4;5266;5266;32;P;2007;2
000;4;5414;5414;41;D;2007;1
000;4;5758;5758;27;D;2007;1
000;4;5414;5414;22;P;2007;1
000;4;5110;5110;24;D;2007;3
000;3;5105;5105;27;D;2007;1
000;4;5151;5152;33;D;2007;1
000;4;5105;5105;18;D;2007;1
000;4;5105;5100;29;D;2007;1
000;4;5414;5414;34;D;2007;2
000;4;5754;5120;26;P;2007;1
000;4;5418;5100;35;P;2007;1
000;4;5328;5328;28;P;2007;1
000;4;5404;5404;28;P;2007;7
000;4;5268;5436;35;P;2007;1
000;4;5486;5486;30;P;2007;1
000;4;5306;5306;22;D;2007;1
000;4;5122;5122;35;D;2007;1
000;4;5258;5258;24;D;2007;1
000;4;5436;5436;17;P;2007;2
000;4;5202;5202;31;D;2007;1
000;4;5142;5142;34;D;2007;1
000;5;5100;5314;29;D;2007;1
000;4;5456;5456;37;D;2007;2
000;3;5432;5100;35;D;2007;1
000;4;5754;5120;25;D;2007;2
000;4;5468;5468;32;P;2007;4
000;4;5468;5100;42;P;2007;1
000;4;5754;5754;35;P;2007;1
000;4;5704;5704;25;P;2007;2
000;4;5468;5468;33;D;2007;3
000;4;5607;5100;36;D;2007;1
000;4;5724;5724;34;P;2007;1
000;4;5296;5100;32;D;2007;1
000;4;5468;5100;25;D;2007;1
000;4;5354;5354;29;D;2007;1
000;4;5514;5514;36;P;2007;1
000;4;5140;5140;29;P;2007;2
000;4;5609;5100;35;P;2007;1
000;4;5140;5170;29;P;2007;1
000;4;5486;5103;23;D;2007;2
000;4;5502;5502;33;P;2007;2
000;4;5154;5154;46;D;2007;1
000;4;5714;5714;29;P;2007;1
000;4;5105;5105;23;P;2007;5
000;4;5306;5306;33;D;2007;1
000;4;5456;5100;17;P;2007;1
000;4;5609;5609;25;P;2007;2
000;5;5100;5110;25;P;2007;2
000;4;5104;5104;31;P;2007;1
000;4;5778;5778;33;P;2007;1
000;4;5170;5170;27;D;2007;1
000;4;5140;5140;19;P;2007;2
000;4;5289;5289;22;D;2007;2
000;4;5269;5269;25;P;2007;1
000;5;5100;5170;20;P;2007;1
000;4;5120;5100;33;D;2007;1
000;4;5289;5289;18;D;2007;1
000;4;5414;5414;24;D;2007;2
000;4;5160;5170;34;P;2007;1
000;4;5458;5458;37;D;2007;1
000;4;5434;5434;25;D;2007;2
000;4;5120;5104;32;D;2007;1
000;4;5126;5100;36;D;2007;1
000;4;5213;5100;31;P;2007;1
000;4;5438;5438;26;P;2007;1
000;4;5266;5100;39;P;2007;1
000;4;5105;5105;36;D;2007;1
000;4;5505;5505;32;P;2007;1
000;4;5162;5700;42;D;2007;1
000;4;5214;5289;20;D;2007;1
000;4;5152;5152;37;P;2007;2
000;5;5100;5180;19;P;2007;1
000;4;5140;5140;33;P;2007;2
000;4;5754;5754;20;P;2007;1
000;4;5609;5609;35;P;2007;1
000;4;5160;5150;34;D;2007;1
000;4;5110;5100;26;P;2007;1
000;4;5756;5756;28;D;2007;5
000;4;5316;5100;28;D;2007;1
000;4;5472;5172;26;D;2007;1
000;5;5100;5105;33;P;2007;1
000;3;5446;5100;25;P;2007;1
000;5;5100;5110;33;P;2007;1
000;3;5472;5100;33;D;2007;5
000;4;5156;5156;29;P;2007;2
000;4;5472;5472;33;D;2007;12
000;4;5180;5100;30;P;2007;1
000;4;5120;5100;26;P;2007;1
000;4;5120;5120;32;D;2007;6
000;3;5129;5100;34;D;2007;1
000;5;5100;5120;33;D;2007;1
000;4;5492;5492;32;D;2007;5
000;3;5244;5100;27;D;2007;4
000;4;5128;5100;31;P;2007;1
000;3;5390;5100;33;D;2007;2
000;4;5432;5432;27;D;2007;5
000;4;5244;5244;25;P;2007;7
000;4;5472;5170;32;D;2007;1
000;4;5472;5100;32;D;2007;4
000;4;5172;5100;34;P;2007;10
000;4;5110;5110;34;P;2007;8
000;4;5154;5100;29;D;2007;6
000;4;5164;5164;32;P;2007;4
000;4;5120;5120;27;D;2007;5
000;4;5754;5100;27;D;2007;5
000;4;5110;5110;32;P;2007;9
000;4;5456;5456;30;D;2007;4
000;4;5754;5100;28;P;2007;5
000;4;5778;5778;25;D;2007;2
000;4;5154;5154;37;P;2007;3
000;4;5472;5164;24;P;2007;1
000;4;5244;5100;35;P;2007;3
000;3;5150;5150;21;P;2007;1
000;4;5289;5289;19;D;2007;5
000;4;5446;5446;36;P;2007;1
000;4;5525;5525;27;D;2007;1
000;4;5140;5140;41;D;2007;1
000;4;5180;5180;30;P;2007;6
000;4;5444;5444;32;P;2007;2
000;4;5128;5128;34;P;2007;2
000;4;5390;5390;37;D;2007;2
000;3;5464;5100;29;P;2007;1
000;4;5472;5100;34;P;2007;2
000;4;5352;5390;37;D;2007;1
000;4;5246;5100;38;P;2007;1
000;4;5704;5704;28;D;2007;3
000;4;5434;5434;31;P;2007;1
000;4;5700;5700;39;D;2007;1
000;4;5432;5100;35;P;2007;1
000;4;5170;5170;29;P;2007;6
000;5;5100;5100;46;P;2007;4
000;4;5174;5174;28;D;2007;1
000;4;5609;5609;40;P;2007;1
000;4;5289;5289;29;P;2007;10
000;5;5100;5130;31;P;2007;1
000;3;5154;5100;32;D;2007;2
000;3;5172;5172;23;P;2007;2
000;4;5120;5120;35;D;2007;5
000;4;5120;5120;25;P;2007;2
000;4;5436;5436;29;D;2007;8
000;4;5472;5472;33;P;2007;3
